"ZIP_CODE","STATE","ZIP_TYPE","RUCA1","RUCA2","rurality"
"50840","IA","Zip Code Area","10","10","Rural"
"50841","IA","Zip Code Area","10","10","Rural"
"50842","IA","Zip Code Area","8","8","Rural"
"50843","IA","Zip Code Area","10","10.3","Rural"
"50845","IA","Zip Code Area","10","10","Rural"
"50846","IA","Zip Code Area","10","10","Rural"
"50847","IA","Zip Code Area","10","10","Rural"
"50848","IA","Zip Code Area","8","8","Rural"
"50849","IA","Zip Code Area","10","10","Rural"
"50851","IA","Zip Code Area","10","10","Rural"
"50853","IA","Zip Code Area","10","10.3","Rural"
"50854","IA","Zip Code Area","10","10","Rural"
"50857","IA","Zip Code Area","10","10","Rural"
"50858","IA","Zip Code Area","10","10","Rural"
"50859","IA","Zip Code Area","10","10","Rural"
"50860","IA","Zip Code Area","10","10","Rural"
"50861","IA","Zip Code Area","8","8","Rural"
"50862","IA","Zip Code Area","10","10","Rural"
"50863","IA","Zip Code Area","10","10","Rural"
"50864","IA","Zip Code Area","10","10","Rural"
"50936","IA","Post Office or large volume customer","1","1","Urban"
"50940","IA","Post Office or large volume customer","1","1","Urban"
"50947","IA","Post Office or large volume customer","1","1","Urban"
"50950","IA","Post Office or large volume customer","1","1","Urban"
"50980","IA","Post Office or large volume customer","1","1","Urban"
"50981","IA","Post Office or large volume customer","1","1","Urban"
"50982","IA","Post Office or large volume customer","1","1","Urban"
"50983","IA","Post Office or large volume customer","1","1","Urban"
"51001","IA","Zip Code Area","10","10.1","Rural"
"51002","IA","Zip Code Area","5","5","Rural"
"51003","IA","Zip Code Area","7","7","Rural"
"51004","IA","Zip Code Area","10","10","Rural"
"51005","IA","Zip Code Area","10","10","Rural"
"51006","IA","Zip Code Area","10","10","Rural"
"51007","IA","Zip Code Area","2","2","Suburban"
"51008","IA","Post Office or large volume customer","10","10.1","Rural"
"51009","IA","Zip Code Area","10","10","Rural"
"51010","IA","Zip Code Area","10","10","Rural"
"51011","IA","Zip Code Area","10","10","Rural"
"51012","IA","Zip Code Area","7","7","Rural"
"51014","IA","Zip Code Area","10","10","Rural"
"51015","IA","Post Office or large volume customer","2","2","Suburban"
"51016","IA","Zip Code Area","10","10","Rural"
"51018","IA","Zip Code Area","10","10","Rural"
"51019","IA","Zip Code Area","10","10","Rural"
"51020","IA","Zip Code Area","10","10","Rural"
"51022","IA","Zip Code Area","7","7","Rural"
"51023","IA","Zip Code Area","10","10","Rural"
"51024","IA","Zip Code Area","2","2","Suburban"
"51025","IA","Zip Code Area","10","10","Rural"
"51026","IA","Zip Code Area","2","2","Suburban"
"51027","IA","Zip Code Area","7","7","Rural"
"51028","IA","Zip Code Area","2","2","Suburban"
"51029","IA","Zip Code Area","10","10","Rural"
"51030","IA","Zip Code Area","2","2","Suburban"
"51031","IA","Zip Code Area","7","7","Rural"
"51033","IA","Zip Code Area","10","10","Rural"
"51034","IA","Zip Code Area","10","10","Rural"
"51035","IA","Zip Code Area","10","10","Rural"
"51036","IA","Zip Code Area","7","7","Rural"
"51037","IA","Zip Code Area","10","10","Rural"
"51038","IA","Zip Code Area","2","2","Suburban"
"51039","IA","Zip Code Area","2","2","Suburban"
"51040","IA","Zip Code Area","7","7","Rural"
"51041","IA","Zip Code Area","7","7","Rural"
"51044","IA","Zip Code Area","2","2","Suburban"
"51045","IA","Post Office or large volume customer","10","10","Rural"
"51046","IA","Zip Code Area","10","10","Rural"
"51047","IA","Zip Code Area","10","10.2","Rural"
"51048","IA","Zip Code Area","10","10","Rural"
"51049","IA","Zip Code Area","10","10","Rural"
"51050","IA","Zip Code Area","10","10","Rural"
"51051","IA","Zip Code Area","10","10","Rural"
"51052","IA","Zip Code Area","2","2","Suburban"
"51053","IA","Zip Code Area","10","10","Rural"
"51054","IA","Zip Code Area","1","1","Urban"
"51055","IA","Zip Code Area","2","2","Suburban"
"51056","IA","Zip Code Area","2","2","Suburban"
"51058","IA","Zip Code Area","10","10","Rural"
"51060","IA","Zip Code Area","10","10","Rural"
"51061","IA","Zip Code Area","10","10","Rural"
"51062","IA","Zip Code Area","2","2","Suburban"
"51063","IA","Zip Code Area","10","10","Rural"
"51101","IA","Zip Code Area","1","1","Urban"
"51102","IA","Post Office or large volume customer","1","1","Urban"
"51103","IA","Zip Code Area","1","1","Urban"
"51104","IA","Zip Code Area","1","1","Urban"
"51105","IA","Zip Code Area","1","1","Urban"
"51106","IA","Zip Code Area","1","1","Urban"
"51108","IA","Zip Code Area","1","1","Urban"
"51109","IA","Zip Code Area","1","1","Urban"
"51111","IA","Zip Code Area","1","1","Urban"
"51201","IA","Zip Code Area","7","7","Rural"
"51230","IA","Zip Code Area","10","10","Rural"
"51231","IA","Zip Code Area","10","10","Rural"
"51232","IA","Zip Code Area","10","10","Rural"
"51234","IA","Zip Code Area","10","10","Rural"
"51235","IA","Zip Code Area","10","10","Rural"
"51237","IA","Zip Code Area","10","10","Rural"
"51238","IA","Zip Code Area","10","10","Rural"
"51239","IA","Zip Code Area","10","10","Rural"
"51240","IA","Zip Code Area","10","10","Rural"
"51241","IA","Zip Code Area","10","10","Rural"
"51242","IA","Zip Code Area","10","10","Rural"
"51243","IA","Zip Code Area","10","10","Rural"
"51244","IA","Zip Code Area","10","10","Rural"
"51245","IA","Zip Code Area","10","10","Rural"
"51246","IA","Zip Code Area","10","10","Rural"
"51247","IA","Zip Code Area","7","7","Rural"
"51248","IA","Zip Code Area","10","10","Rural"
"51249","IA","Zip Code Area","7","7","Rural"
"51250","IA","Zip Code Area","7","7","Rural"
"51301","IA","Zip Code Area","4","4","Suburban"
"51331","IA","Zip Code Area","4","4","Suburban"
"51333","IA","Zip Code Area","5","5","Rural"
"51334","IA","Zip Code Area","7","7","Rural"
"51338","IA","Zip Code Area","10","10.2","Rural"
"51340","IA","Post Office or large volume customer","10","10.2","Rural"
"51341","IA","Post Office or large volume customer","5","5","Rural"
"51342","IA","Zip Code Area","8","8","Rural"
"51343","IA","Zip Code Area","5","5","Rural"
"51345","IA","Zip Code Area","10","10","Rural"
"51346","IA","Zip Code Area","10","10","Rural"
"51347","IA","Zip Code Area","5","5","Rural"
"51350","IA","Zip Code Area","10","10","Rural"
"51351","IA","Zip Code Area","4","4","Suburban"
"51354","IA","Zip Code Area","10","10","Rural"
"51355","IA","Zip Code Area","4","4","Suburban"
"51357","IA","Zip Code Area","10","10.2","Rural"
"51358","IA","Zip Code Area","10","10","Rural"
"51360","IA","Zip Code Area","4","4","Suburban"
"51363","IA","Zip Code Area","4","4","Suburban"
"51364","IA","Zip Code Area","4","4","Suburban"
"51365","IA","Zip Code Area","8","8","Rural"
"51366","IA","Zip Code Area","5","5","Rural"
"51401","IA","Zip Code Area","7","7","Rural"
"51430","IA","Zip Code Area","10","10.3","Rural"
"51431","IA","Zip Code Area","10","10","Rural"
"51432","IA","Zip Code Area","8","8","Rural"
"51433","IA","Zip Code Area","10","10","Rural"
"51436","IA","Zip Code Area","10","10.3","Rural"
"51439","IA","Zip Code Area","8","8","Rural"
"51440","IA","Zip Code Area","10","10","Rural"
"51441","IA","Zip Code Area","8","8","Rural"
"51442","IA","Zip Code Area","7","7","Rural"
"51443","IA","Zip Code Area","8","8","Rural"
"51444","IA","Zip Code Area","10","10.3","Rural"
"51445","IA","Zip Code Area","10","10","Rural"
"51446","IA","Zip Code Area","10","10","Rural"
"51447","IA","Zip Code Area","10","10","Rural"
"51448","IA","Zip Code Area","8","8","Rural"
"51449","IA","Zip Code Area","10","10","Rural"
"51450","IA","Zip Code Area","10","10","Rural"
"51451","IA","Post Office or large volume customer","8","8","Rural"
"51452","IA","Post Office or large volume customer","8","8","Rural"
"51453","IA","Zip Code Area","10","10","Rural"
"51454","IA","Zip Code Area","8","8","Rural"
"51455","IA","Zip Code Area","10","10","Rural"
"51458","IA","Zip Code Area","10","10","Rural"
"51459","IA","Post Office or large volume customer","8","8","Rural"
"51460","IA","Post Office or large volume customer","8","8","Rural"
"51461","IA","Zip Code Area","8","8","Rural"
"51462","IA","Zip Code Area","10","10","Rural"
"51463","IA","Zip Code Area","10","10","Rural"
"51465","IA","Zip Code Area","8","8","Rural"
"51466","IA","Zip Code Area","10","10","Rural"
"51467","IA","Zip Code Area","8","8","Rural"
"51501","IA","Zip Code Area","1","1","Urban"
"51502","IA","Post Office or large volume customer","1","1","Urban"
"51503","IA","Zip Code Area","1","1","Urban"
"51510","IA","Zip Code Area","1","1","Urban"
"51520","IA","Zip Code Area","8","8","Rural"
"51521","IA","Zip Code Area","10","10.1","Rural"
"51523","IA","Zip Code Area","10","10","Rural"
"51525","IA","Zip Code Area","2","2","Suburban"
"51526","IA","Zip Code Area","2","2","Suburban"
"51527","IA","Zip Code Area","10","10","Rural"
"51528","IA","Zip Code Area","8","8","Rural"
"51529","IA","Zip Code Area","10","10","Rural"
"51530","IA","Zip Code Area","10","10","Rural"
"51531","IA","Zip Code Area","10","10","Rural"
"51532","IA","Zip Code Area","10","10","Rural"
"51533","IA","Zip Code Area","2","2","Suburban"
"51534","IA","Zip Code Area","2","2","Suburban"
"51535","IA","Zip Code Area","10","10","Rural"
"51536","IA","Zip Code Area","10","10.1","Rural"
"51537","IA","Zip Code Area","7","7","Rural"
"51540","IA","Zip Code Area","2","2","Suburban"
"51541","IA","Zip Code Area","2","2","Suburban"
"51542","IA","Zip Code Area","2","2","Suburban"
"51543","IA","Zip Code Area","10","10","Rural"
"51544","IA","Zip Code Area","10","10","Rural"
"51545","IA","Zip Code Area","10","10","Rural"
"51546","IA","Zip Code Area","2","2","Suburban"
"51548","IA","Zip Code Area","2","2","Suburban"
"51549","IA","Zip Code Area","2","2","Suburban"
"51550","IA","Zip Code Area","2","2","Suburban"
"51551","IA","Zip Code Area","2","2","Suburban"
"51552","IA","Zip Code Area","8","8","Rural"
"51553","IA","Zip Code Area","2","2","Suburban"
"51554","IA","Zip Code Area","2","2","Suburban"
"51555","IA","Zip Code Area","2","2","Suburban"
"51556","IA","Zip Code Area","2","2","Suburban"
"51557","IA","Zip Code Area","2","2","Suburban"
"51558","IA","Zip Code Area","10","10","Rural"
"51559","IA","Zip Code Area","2","2","Suburban"
"51560","IA","Zip Code Area","10","10.1","Rural"
"51561","IA","Zip Code Area","2","2","Suburban"
"51562","IA","Zip Code Area","10","10","Rural"
"51563","IA","Zip Code Area","2","2","Suburban"
"51564","IA","Zip Code Area","10","10","Rural"
"51565","IA","Zip Code Area","10","10","Rural"
"51566","IA","Zip Code Area","7","7","Rural"
"51570","IA","Zip Code Area","10","10","Rural"
"51571","IA","Zip Code Area","2","2","Suburban"
"51572","IA","Zip Code Area","10","10","Rural"
"51573","IA","Zip Code Area","10","10","Rural"
"51575","IA","Zip Code Area","2","2","Suburban"
"51576","IA","Zip Code Area","2","2","Suburban"
"51577","IA","Zip Code Area","10","10.1","Rural"
"51578","IA","Zip Code Area","10","10","Rural"
"51579","IA","Zip Code Area","2","2","Suburban"
"51591","IA","Post Office or large volume customer","7","7","Rural"
"51593","IA","Post Office or large volume customer","7","7","Rural"
"51601","IA","Zip Code Area","7","7","Rural"
"51603","IA","Post Office or large volume customer","7","7","Rural"
"51630","IA","Zip Code Area","8","8","Rural"
